id_route,type_route,distance,id_noeud1,id_noeud2
29255,Autoroute,4.5,24308,24370
29256,b'D\xe9partementale',5.3,24308,24453
29257,b'D\xe9partementale',7.6,24309,24526
29261,b'D\xe9partementale',5.0,24313,24334
29262,b'D\xe9partementale',3.3,24313,24356
29265,b'D\xe9partementale',7.5,24316,24580
29266,b'D\xe9partementale',10.899999999999999,24316,24602
29271,b'D\xe9partementale',16.6,24327,24412
29273,b'D\xe9partementale',9.9,24322,24577
29277,b'D\xe9partementale',0.8,24326,24334
29278,b'D\xe9partementale',6.7,24327,24453
29281,b'D\xe9partementale',0.0,24330,24333
29284,b'D\xe9partementale',9.3,24333,24490
29285,b'D\xe9partementale',8.3,24333,24571
29286,b'D\xe9partementale',15.4,24334,24876
29289,b'D\xe9partementale',1.8,24338,24397
29292,b'D\xe9partementale',6.0,24341,24359
29293,b'D\xe9partementale',8.5,24341,24582
29295,b'D\xe9partementale',17.8,24598,24388
29305,b'D\xe9partementale',2.5,24352,24409
29306,Autoroute,6.6000000000000005,24352,24592
29310,b'D\xe9partementale',37.2,24356,24867
29311,b'D\xe9partementale',20.0,24356,25008
29314,b'D\xe9partementale',10.5,24359,24378
29317,b'D\xe9partementale',10.100000000000001,24362,24374
29318,b'D\xe9partementale',3.3,24362,24401
29322,Nationale,1.2,24366,24411
29323,b'D\xe9partementale',9.0,24367,24676
29324,Autoroute,5.8,24367,24549
29327,Sans objet,0.5,24370,24393
29328,Autoroute,6.3,24370,24470
29332,b'D\xe9partementale',3.1,24374,24424
29333,b'D\xe9partementale',12.799999999999999,24374,24862
29337,b'D\xe9partementale',0.6,24378,24388
29347,b'D\xe9partementale',22.0,24388,24779
29352,b'D\xe9partementale',1.8,24393,24430
29353,b'D\xe9partementale',2.4,24428,24401
29355,b'D\xe9partementale',2.4,24395,24462
29356,b'D\xe9partementale',2.2,24395,24474
29357,b'D\xe9partementale',13.4,24396,24819
29358,b'D\xe9partementale',16.1,24397,24596
29359,b'D\xe9partementale',8.0,24397,24698
29363,b'D\xe9partementale',17.9,24401,24949
29365,b'D\xe9partementale',1.1,24403,24414
29366,b'D\xe9partementale',7.5,24403,24577
29367,b'D\xe9partementale',6.0,24404,24557
29374,Autoroute,9.799999999999999,24411,24553
29375,Nationale,2.8,24411,24494
29376,b'D\xe9partementale',11.5,24413,24796
29377,b'D\xe9partementale',18.5,24414,24472
29378,b'D\xe9partementale',16.6,24414,24967
29379,b'D\xe9partementale',10.1,24415,24594
29380,b'D\xe9partementale',14.599999999999998,24415,24860
29382,Sans objet,2.0,24417,24451
29383,b'D\xe9partementale',1.7,24417,24451
29384,b'D\xe9partementale',10.5,24417,24571
29386,b'D\xe9partementale',4.8,24419,24549
29389,b'D\xe9partementale',0.2,24422,24426
29390,b'D\xe9partementale',23.1,24422,24746
29391,b'D\xe9partementale',7.9,24423,24426
29393,b'D\xe9partementale',8.1,24424,24527
29394,Autoroute,14.100000000000001,24424,24889
29396,b'D\xe9partementale',25.1,24426,25106
29399,b'D\xe9partementale',8.5,24430,24536
29400,b'D\xe9partementale',4.300000000000001,24430,24487
29409,b'D\xe9partementale',13.6,24440,24702
29410,Nationale,6.199999999999999,24440,24520
29411,Sans objet,1.4,24441,24482
29412,Autoroute,5.699999999999999,24441,24635
29421,b'D\xe9partementale',0.7,24449,24462
29422,b'D\xe9partementale',18.9,24449,24712
29424,b'D\xe9partementale',5.7,24451,24690
29426,b'D\xe9partementale',2.3,24453,24536
29427,b'D\xe9partementale',3.7,24453,24590
29431,b'D\xe9partementale',0.5,24457,24468
29432,b'D\xe9partementale',6.1,24457,24561
29436,b'D\xe9partementale',1.5000000000000002,24462,24477
29437,b'D\xe9partementale',16.6,24462,25061
29440,b'D\xe9partementale',2.2,24465,24518
29441,Sans objet,1.6,24465,24521
29442,b'D\xe9partementale',2.5,24466,24494
29443,b'D\xe9partementale',3.0,24466,24573
29445,b'D\xe9partementale',3.6,24468,24584
29447,Sans objet,0.6,24470,24487
29448,Autoroute,6.2,24470,24579
29450,b'D\xe9partementale',3.3,24472,24474
29451,Autoroute,22.900000000000002,24472,25333
29453,b'D\xe9partementale',0.8,24474,24479
29454,b'D\xe9partementale',10.7,24474,24923
29460,b'D\xe9partementale',7.5,24481,24550
29461,b'D\xe9partementale',3.2,24481,24587
29462,b'D\xe9partementale',5.1000000000000005,24482,24652
29467,b'D\xe9partementale',1.6,24487,24526
29470,b'D\xe9partementale',5.5,24490,24712
29474,Nationale,3.4,24494,24569
29475,b'D\xe9partementale',2.8,24494,24604
29494,b'D\xe9partementale',30.7,24513,24928
29495,b'D\xe9partementale',11.899999999999999,24513,24713
29500,b'D\xe9partementale',0.6,24518,24521
29501,b'D\xe9partementale',1.7,24518,24527
29503,b'D\xe9partementale',18.600000000000005,24520,24760
29504,Nationale,4.8,24520,24615
29505,Sans objet,0.5,24521,24551
29510,b'D\xe9partementale',2.6,24526,24564
29511,Sans objet,2.2,24527,24551
29512,b'D\xe9partementale',2.3,24527,24616
29522,b'D\xe9partementale',2.5,24536,24590
29523,b'D\xe9partementale',15.3,24536,24980
29528,Autoroute,4.5,24542,24592
29529,Nationale,7.800000000000001,24542,24834
29532,Autoroute,5.0,24545,24641
29533,Autoroute,2.0,24545,24588
29534,Nationale,3.9000000000000004,24546,24552
29535,Nationale,0.7,24546,24555
29536,b'D\xe9partementale',0.3,24547,24550
29537,b'D\xe9partementale',8.5,24547,24658
29539,Autoroute,8.3,24549,24766
29540,b'D\xe9partementale',5.9,24550,24759
29541,Sans objet,0.6,24551,24574
29543,Autoroute,5.1,24553,24677
29544,b'D\xe9partementale',8.1,24553,24790
29547,b'D\xe9partementale',1.5,24555,24569
29548,b'D\xe9partementale',7.699999999999999,24555,24817
29549,b'D\xe9partementale',3.3,24557,24675
29550,b'D\xe9partementale',15.2,24557,25109
29555,b'D\xe9partementale',4.9,24561,24595
29556,b'D\xe9partementale',2.6,24561,24619
29558,b'D\xe9partementale',1.4,24564,24570
29559,b'D\xe9partementale',16.8,24564,25005
29561,b'D\xe9partementale',8.3,24651,24568
29564,b'D\xe9partementale',0.7,24568,24570
29565,Sans objet,0.2,24568,24576
29566,Sans objet,1.2,24569,24603
29567,Nationale,8.5,24569,24832
29568,b'D\xe9partementale',0.7,24570,24585
29569,b'D\xe9partementale',11.399999999999999,24571,24734
29570,b'D\xe9partementale',10.0,24571,24981
29572,b'D\xe9partementale',1.3,24574,24616
29573,Sans objet,1.8,24574,24663
29575,Sans objet,0.3,24576,24579
29576,Sans objet,0.2,24576,24585
29577,b'D\xe9partementale',19.099999999999998,24577,24971
29580,Autoroute,4.2,24579,24665
29581,b'D\xe9partementale',1.5,24580,24608
29582,b'D\xe9partementale',0.2,24580,24589
29584,b'D\xe9partementale',8.3,24582,24779
29585,b'D\xe9partementale',4.1,24582,24673
29586,b'D\xe9partementale',0.3,24584,24595
29587,Sans objet,1.0,24584,24588
29588,b'D\xe9partementale',16.7,24585,25208
29590,Autoroute,18.3,24587,24685
29591,b'D\xe9partementale',6.0,24587,24750
29592,Autoroute,8.8,24587,24661
29593,Autoroute,29.5,24588,25490
29594,Autoroute,1.4,24589,24613
29595,Autoroute,2.2,24589,24592
29596,b'D\xe9partementale',10.399999999999999,24589,24850
29597,b'D\xe9partementale',14.700000000000001,24590,24924
29599,Autoroute,6.699999999999999,24592,24794
29601,b'D\xe9partementale',1.1,24594,24596
29602,Sans objet,12.5,24594,24999
29603,b'D\xe9partementale',28.5,24595,25465
29604,b'D\xe9partementale',19.2,24595,25107
29605,b'D\xe9partementale',16.2,24596,24698
29607,Sans objet,2.0,24598,24686
29608,b'D\xe9partementale',10.2,24598,24840
29612,b'D\xe9partementale',4.0,24602,24746
29613,Sans objet,2.2,24603,24604
29614,b'D\xe9partementale',37.1,24603,25547
29615,b'D\xe9partementale',19.1,24604,25131
29619,Sans objet,0.1,24608,24613
29620,b'D\xe9partementale',2.5,24608,24648
29625,Autoroute,2.4,24613,24653
29627,Sans objet,2.2,24615,24692
29628,Nationale,2.4,24615,24692
29629,b'D\xe9partementale',0.6,24616,24630
29632,b'D\xe9partementale',0.7,24619,24626
29640,Sans objet,0.3,24626,24641
29641,b'D\xe9partementale',10.3,24626,24900
29644,b'D\xe9partementale',1.4,24630,24663
29645,b'D\xe9partementale',12.5,24630,24950
29650,b'D\xe9partementale',0.5,24635,24652
29651,Autoroute,7.4,24635,24911
29655,b'D\xe9partementale',4.5,24657,24658
29658,Autoroute,10.3,24641,24917
29660,b'D\xe9partementale',46.199999999999996,24643,25465
29661,Nationale,5.4,24643,24791
29666,Sans objet,0.1,24648,24653
29667,b'D\xe9partementale',8.6,24648,24811
29671,b'D\xe9partementale',8.9,24652,24908
29672,b'D\xe9partementale',13.5,24652,25075
29673,Autoroute,8.0,24653,24823
29675,b'D\xe9partementale',0.6,24655,24675
29677,b'D\xe9partementale',0.4,24658,24669
29682,b'D\xe9partementale',22.400000000000002,24663,25257
29683,b'D\xe9partementale',20.5,24663,24941
29685,Autoroute,25.199999999999996,24665,25391
29686,Autoroute,6.2,24665,24685
29688,b'D\xe9partementale',6.8,24725,24671
29691,b'D\xe9partementale',1.3,24669,24685
29692,b'D\xe9partementale',10.1,24669,24773
29693,b'D\xe9partementale',26.2,24670,25307
29694,b'D\xe9partementale',9.4,24670,24860
29698,b'D\xe9partementale',20.1,24675,25326
29699,b'D\xe9partementale',6.9,24676,24737
29700,b'D\xe9partementale',11.7,24676,24858
29707,b'D\xe9partementale',19.7,24737,24731
29709,Autoroute,16.5,24686,25000
29713,b'D\xe9partementale',10.5,24690,25021
29714,Nationale,9.7,24690,24886
29716,Nationale,7.4,24692,24916
29718,b'D\xe9partementale',12.1,24694,24738
29719,b'D\xe9partementale',3.4,24694,24725
29723,b'D\xe9partementale',4.7,24698,24839
29737,b'D\xe9partementale',0.8,24712,24734
29738,b'D\xe9partementale',13.7,24712,25072
29741,b'D\xe9partementale',0.7,24713,24741
29750,b'D\xe9partementale',16.4,24725,24929
29759,b'D\xe9partementale',9.4,24734,25092
29760,b'D\xe9partementale',12.3,24734,24987
29763,b'D\xe9partementale',24.400000000000002,24737,25165
29766,b'D\xe9partementale',16.4,24741,25206
29767,b'D\xe9partementale',10.5,24741,24835
29768,b'D\xe9partementale',1.7,24742,24762
29772,b'D\xe9partementale',2.4,24746,24811
29776,b'D\xe9partementale',0.3,24750,24752
29777,b'D\xe9partementale',1.6,24750,24784
29779,b'D\xe9partementale',7.0,24752,24759
29780,b'D\xe9partementale',20.099999999999998,24752,25220
29788,b'D\xe9partementale',1.9,24759,24773
29789,b'D\xe9partementale',13.3,24759,25220
29791,b'D\xe9partementale',8.0,24761,24988
29792,b'D\xe9partementale',6.999999999999999,24761,24989
29796,Autoroute,3.5,24766,24869
29797,b'D\xe9partementale',2.7,24766,24858
29800,b'D\xe9partementale',7.9,24769,24784
29805,b'D\xe9partementale',25.3,24773,25390
29811,b'D\xe9partementale',15.5,24779,25211
29815,b'D\xe9partementale',14.899999999999999,24784,25131
29821,b'D\xe9partementale',14.8,24791,25027
29822,Nationale,0.6,24791,24815
29826,b'D\xe9partementale',2.1,24794,24834
29827,Autoroute,5.4,24794,24992
29828,Sans objet,5.2,24796,24878
29829,b'D\xe9partementale',2.2,24796,24867
29843,b'D\xe9partementale',8.5,25048,24811
29845,b'D\xe9partementale',0.2,24811,24823
29849,Nationale,1.5999999999999999,24815,24874
29850,Nationale,1.5999999999999999,24815,24874
29852,b'D\xe9partementale',0.3,24817,24832
29853,b'D\xe9partementale',4.3,24817,24900
29855,b'D\xe9partementale',1.1,24819,24835
29856,b'D\xe9partementale',36.599999999999994,24819,24925
29860,Autoroute,9.2,24823,25055
29869,b'D\xe9partementale',9.2,24832,25155
29870,Autoroute,3.5,24832,24972
29872,Nationale,0.7,24834,24864
29873,b'D\xe9partementale',9.7,24835,25198
29878,b'D\xe9partementale',2.9,24839,24962
29879,b'D\xe9partementale',3.5,24839,24962
29880,b'D\xe9partementale',6.8,24840,25093
29881,b'D\xe9partementale',5.800000000000001,24840,25000
29891,b'D\xe9partementale',0.8,24850,24864
29892,b'D\xe9partementale',3.8,24850,24992
29897,b'D\xe9partementale',2.3,24869,24858
29900,Sans objet,2.9,24858,24968
29902,b'D\xe9partementale',0.1,24860,24863
29904,b'D\xe9partementale',0.8,24862,24915
29905,b'D\xe9partementale',0.6,24862,24889
29906,b'D\xe9partementale',9.7,24863,24999
29907,b'D\xe9partementale',6.8999999999999995,24863,25100
29908,Nationale,0.1,24864,24870
29911,b'D\xe9partementale',0.6,24867,24885
29914,b'D\xe9partementale',2.0,24869,24926
29915,Autoroute,2.3,24869,24968
29916,b'D\xe9partementale',1.7000000000000002,24870,24893
29917,Nationale,0.6,24870,24901
29920,Nationale,0.4,24874,24896
29922,b'D\xe9partementale',0.3,24876,24891
29923,b'D\xe9partementale',17.6,24876,25008
29925,b'D\xe9partementale',19.7,24878,25302
29927,Sans objet,0.6,24880,24915
29932,b'D\xe9partementale',26.1,24885,25266
29933,b'D\xe9partementale',17.299999999999997,24885,25446
29934,Sans objet,2.8,24886,24986
29935,Nationale,8.0,24886,25135
29937,Sans objet,1.8,24888,24893
29938,b'D\xe9partementale',1.7,24888,24893
29939,b'D\xe9partementale',1.7000000000000002,24888,24924
29940,Autoroute,1.4,24889,24952
29941,b'D\xe9partementale',1.3,24889,24934
29943,b'D\xe9partementale',11.1,24891,25018
29944,b'D\xe9partementale',11.9,24891,25286
29948,Nationale,0.5,24896,24916
29949,b'D\xe9partementale',37.400000000000006,24896,25635
29950,b'D\xe9partementale',1.5,24897,24957
29953,b'D\xe9partementale',0.2,24900,24913
29954,Nationale,0.2,24901,24906
29955,Nationale,3.4,24901,25019
29960,b'D\xe9partementale',29.400000000000002,24906,25624
29961,Nationale,3.9000000000000004,24906,25030
29963,Sans objet,0.1,24908,24911
29964,b'D\xe9partementale',5.8,24908,25097
29967,Autoroute,5.5,24911,25094
29969,b'D\xe9partementale',0.4,24913,24917
29970,b'D\xe9partementale',8.7,24913,25170
29972,b'D\xe9partementale',0.9,24915,24949
29973,b'D\xe9partementale',4.8,24916,25037
29974,Autoroute,3.5,24917,24972
29975,b'D\xe9partementale',1.0,24936,24929
29981,b'D\xe9partementale',10.5,24923,24967
29982,b'D\xe9partementale',8.9,24923,25229
29983,b'D\xe9partementale',16.5,24924,24980
29986,b'D\xe9partementale',0.3,24926,24928
29987,b'D\xe9partementale',2.2,24926,24978
29990,Sans objet,1.6,24928,24978
29991,b'D\xe9partementale',1.0,24929,24942
29996,b'D\xe9partementale',4.8,24934,24950
29997,b'D\xe9partementale',1.1,24934,24970
29999,Sans objet,0.9,24936,24942
30000,b'D\xe9partementale',15.7,24936,25211
30001,b'D\xe9partementale',1.8,24938,24957
30002,b'D\xe9partementale',25.5,24938,25194
30004,b'D\xe9partementale',19.0,24942,25165
30011,b'D\xe9partementale',0.2,24949,24952
30012,b'D\xe9partementale',6.4,24949,25096
30013,b'D\xe9partementale',0.1,24950,24953
30015,b'D\xe9partementale',2.3,24952,24970
30016,Autoroute,6.6,24952,25112
30017,b'D\xe9partementale',16.4,24953,25284
30018,b'D\xe9partementale',1.9,24953,24996
30022,b'D\xe9partementale',18.0,24957,25075
30023,b'D\xe9partementale',15.5,24957,25428
30028,b'D\xe9partementale',7.1,24962,25176
30033,b'D\xe9partementale',1.5999999999999999,24967,24971
30034,b'D\xe9partementale',14.000000000000002,24967,25285
30035,Autoroute,7.699999999999999,24968,25202
30037,b'D\xe9partementale',5.5,24970,24996
30039,b'D\xe9partementale',24.9,24971,25656
30040,Autoroute,6.9,24972,25193
30045,b'D\xe9partementale',25.3,24978,25206
30047,b'D\xe9partementale',1.2,24980,25005
30049,b'D\xe9partementale',0.8,24981,24986
30050,b'D\xe9partementale',0.3,24981,24987
30053,b'D\xe9partementale',27.0,25278,24994
30057,Sans objet,0.7,24986,25014
30058,b'D\xe9partementale',1.0,24987,25025
30061,Autoroute,0.7,24992,25023
30062,b'D\xe9partementale',13.7,24992,25327
30064,b'D\xe9partementale',27.0,25446,25026
30066,b'D\xe9partementale',14.3,24996,25257
30069,b'D\xe9partementale',22.400000000000002,24999,25435
30070,Autoroute,23.900000000000002,25000,25376
30071,b'D\xe9partementale',11.3,25000,25176
30076,b'D\xe9partementale',11.100000000000001,25005,25238
30079,b'D\xe9partementale',1.0,25008,25026
30081,b'D\xe9partementale',15.7,25014,25021
30085,Sans objet,0.1,25014,25017
30089,Sans objet,1.1,25017,25046
30090,b'D\xe9partementale',28.1,25017,25788
30091,b'D\xe9partementale',0.2,25018,25021
30092,b'D\xe9partementale',13.0,25018,25309
30093,Sans objet,0.3,25019,25023
30094,Nationale,0.3,25019,25030
30097,Autoroute,0.3,25023,25033
30099,b'D\xe9partementale',0.8,25025,25046
30100,b'D\xe9partementale',10.0,25025,25092
30101,b'D\xe9partementale',9.1,25026,25266
30104,Nationale,0.2,25030,25033
30107,Autoroute,20.9,25033,25727
30108,Nationale,20.7,25033,25721
30113,b'D\xe9partementale',5.0,25037,25069
30114,b'D\xe9partementale',18.4,25037,25324
30121,Sans objet,3.1,25046,25135
30123,b'D\xe9partementale',3.4,25048,25088
30124,b'D\xe9partementale',24.8,25048,25301
30131,b'D\xe9partementale',2.5,25055,25088
30132,Autoroute,6.5,25055,25151
30138,b'D\xe9partementale',0.7,25061,25073
30139,b'D\xe9partementale',2.2,25061,25103
30142,b'D\xe9partementale',41.199999999999996,25867,25109
30146,b'D\xe9partementale',16.8,25282,25069
30149,b'D\xe9partementale',13.600000000000001,25069,25161
30152,b'D\xe9partementale',0.4,25072,25073
30153,b'D\xe9partementale',11.1,25072,25092
30154,b'D\xe9partementale',2.0,25073,25103
30156,b'D\xe9partementale',11.1,25075,25424
30164,b'D\xe9partementale',2.5,25083,25096
30165,b'D\xe9partementale',4.4,25083,25106
30166,b'D\xe9partementale',2.7,25083,25171
30169,b'D\xe9partementale',22.3,25481,25093
30172,b'D\xe9partementale',2.5,25088,25134
30176,b'D\xe9partementale',13.300000000000002,25092,25427
30177,b'D\xe9partementale',14.600000000000001,25093,25527
30178,Sans objet,0.2,25094,25097
30179,Autoroute,12.8,25094,25445
30181,b'D\xe9partementale',0.1,25096,25099
30182,b'D\xe9partementale',7.300000000000001,25097,25307
30183,b'D\xe9partementale',6.3,25134,25106
30185,b'D\xe9partementale',0.3,25099,25112
30186,b'D\xe9partementale',2.2,25099,25139
30187,b'D\xe9partementale',24.7,25100,25696
30188,b'D\xe9partementale',19.0,25100,25574
30191,b'D\xe9partementale',17.6,25103,25684
30192,b'D\xe9partementale',10.4,25103,25229
30195,b'D\xe9partementale',5.6,25107,25162
30196,b'D\xe9partementale',5.9,25107,25270
30198,b'D\xe9partementale',5.8,25109,25292
30201,b'D\xe9partementale',5.699999999999999,25112,25280
30202,Autoroute,2.3,25112,25147
30221,Sans objet,7.3999999999999995,25131,25360
30225,Sans objet,0.6,25134,25151
30226,Nationale,8.9,25135,25427
30230,Sans objet,0.3,25139,25147
30231,Sans objet,3.9,25139,25264
30237,b'D\xe9partementale',26.6,25198,25476
30240,Autoroute,1.0,25147,25171
30244,Autoroute,5.8,25151,25267
30248,b'D\xe9partementale',0.3,25155,25157
30249,b'D\xe9partementale',1.2,25155,25186
30252,b'D\xe9partementale',1.3,25157,25170
30253,b'D\xe9partementale',2.1,25157,25203
30257,b'D\xe9partementale',0.5,25162,25170
30258,b'D\xe9partementale',1.2,25162,25185
30262,b'D\xe9partementale',18.5,25165,25694
30267,b'D\xe9partementale',0.7,25170,25185
30268,Autoroute,5.0,25171,25249
30273,b'D\xe9partementale',11.9,25176,25435
30281,b'D\xe9partementale',0.6,25185,25203
30282,Sans objet,0.4,25186,25193
30283,b'D\xe9partementale',8.4,25186,25468
30290,Autoroute,9.1,25193,25507
30291,Nationale,3.5,25194,25296
30293,b'D\xe9partementale',13.9,25478,25202
30295,b'D\xe9partementale',4.7,25198,25361
30299,b'D\xe9partementale',14.399999999999999,25202,25432
30300,Autoroute,9.9,25202,25534
30301,b'D\xe9partementale',9.100000000000001,25203,25516
30304,b'D\xe9partementale',1.9,25206,25237
30306,b'D\xe9partementale',7.0,25208,25238
30307,b'D\xe9partementale',7.7,25208,25386
30310,b'D\xe9partementale',9.100000000000001,25211,25450
30318,b'D\xe9partementale',5.300000000000001,25220,25370
30327,b'D\xe9partementale',1.8,25229,25294
30328,b'D\xe9partementale',8.2,25230,25326
30335,b'D\xe9partementale',5.9,25237,25276
30336,b'D\xe9partementale',19.0,25237,25708
30338,b'D\xe9partementale',4.0,25238,25340
30342,Nationale,3.6,25268,25249
30345,b'D\xe9partementale',20.2,25244,25361
30351,Autoroute,0.7,25249,25269
30352,Nationale,1.1,25249,25267
30357,b'D\xe9partementale',3.5,25284,25264
30360,b'D\xe9partementale',2.9,25257,25325
30362,b'D\xe9partementale',22.9,25259,25639
30368,Sans objet,0.2,25264,25268
30370,b'D\xe9partementale',18.3,25266,25870
30371,Nationale,0.6,25267,25269
30372,Sans objet,3.0,25268,25363
30373,Nationale,2.8,25269,25331
30374,Sans objet,2.3,25270,25313
30375,b'D\xe9partementale',11.899999999999999,25270,25516
30383,b'D\xe9partementale',0.4,25280,25284
30384,b'D\xe9partementale',5.1,25280,25353
30385,b'D\xe9partementale',4.3999999999999995,25280,25403
30388,b'D\xe9partementale',0.6,25285,25294
30389,Sans objet,2.1,25285,25333
30390,b'D\xe9partementale',27.4,25286,25870
30391,b'D\xe9partementale',0.7,25286,25309
30392,b'D\xe9partementale',21.6,25543,25301
30398,b'D\xe9partementale',9.6,25292,25545
30399,b'D\xe9partementale',3.7,25292,25332
30401,b'D\xe9partementale',1.0,25294,25322
30403,b'D\xe9partementale',7.3,25296,25302
30404,b'D\xe9partementale',20.7,25296,25428
30405,Nationale,22.900000000000002,25296,26046
30407,b'D\xe9partementale',14.0,25298,25313
30410,b'D\xe9partementale',2.9,25301,25323
30412,b'D\xe9partementale',18.6,25302,25496
30418,b'D\xe9partementale',3.7,25307,25430
30420,b'D\xe9partementale',16.5,25309,25788
30422,b'D\xe9partementale',21.0,25313,25792
30425,b'D\xe9partementale',7.5,25316,25335
30432,b'D\xe9partementale',17.0,25322,25684
30433,b'D\xe9partementale',14.3,25322,25800
30434,b'D\xe9partementale',13.8,25325,25476
30435,b'D\xe9partementale',17.7,25325,25400
30436,b'D\xe9partementale',0.1,25326,25332
30437,b'D\xe9partementale',0.2,25327,25335
30438,b'D\xe9partementale',0.2,25327,25337
30442,Sans objet,19.0,25331,25532
30443,Nationale,1.5,25331,25363
30444,b'D\xe9partementale',16.8,25332,25920
30445,Autoroute,13.7,25333,25795
30447,b'D\xe9partementale',0.1,25335,25337
30449,b'D\xe9partementale',3.3,25337,25449
30452,b'D\xe9partementale',2.7,25340,25379
30453,b'D\xe9partementale',1.5,25340,25387
30459,b'D\xe9partementale',21.700000000000003,25425,25428
30467,b'D\xe9partementale',4.0,25353,25381
30468,b'D\xe9partementale',3.7,25353,25479
30470,b'D\xe9partementale',3.5,25419,25360
30476,b'D\xe9partementale',9.9,25360,25547
30477,b'D\xe9partementale',3.5,25361,25488
30479,Nationale,1.9,25363,25403
30480,b'D\xe9partementale',6.2,25363,25509
30487,b'D\xe9partementale',3.0999999999999996,25370,25461
30488,b'D\xe9partementale',5.4,25370,25549
30494,Sans objet,2.6,25376,25464
30495,Autoroute,18.3,25376,25775
30496,b'D\xe9partementale',5.0,25389,25378
30498,b'D\xe9partementale',0.6,25378,25379
30499,b'D\xe9partementale',1.6,25378,25443
30500,b'D\xe9partementale',1.5,25379,25387
30502,b'D\xe9partementale',0.3,25381,25382
30503,b'D\xe9partementale',0.1,25381,25385
30505,b'D\xe9partementale',8.1,25382,25420
30506,b'D\xe9partementale',21.099999999999998,25382,25847
30508,b'D\xe9partementale',4.7,25384,25386
30510,Sans objet,2.4,25385,25455
30511,b'D\xe9partementale',2.6,25385,25455
30512,b'D\xe9partementale',0.1,25386,25390
30513,b'D\xe9partementale',16.3,25387,25624
30514,b'D\xe9partementale',2.4,25387,25443
30515,b'D\xe9partementale',34.6,25434,25796
30517,b'D\xe9partementale',5.3,25390,25492
30518,Sans objet,0.7,25391,25411
30519,Autoroute,8.8,25391,25549
30530,Nationale,6.2,25403,25469
30538,b'D\xe9partementale',4.7,25411,25492
30539,b'D\xe9partementale',4.1,25411,25546
30540,b'D\xe9partementale',17.3,25461,25414
30551,b'D\xe9partementale',0.2,25424,25425
30552,b'D\xe9partementale',3.6,25424,25477
30553,b'D\xe9partementale',12.6,25425,25743
30554,b'D\xe9partementale',25.1,25442,25527
30556,Nationale,5.8,25427,25604
30557,b'D\xe9partementale',5.5,25428,25576
30559,b'D\xe9partementale',10.6,25430,25498
30560,b'D\xe9partementale',0.2,25430,25437
30564,b'D\xe9partementale',0.6,25435,25442
30565,b'D\xe9partementale',1.1,25435,25464
30567,Sans objet,0.4,25437,25445
30568,b'D\xe9partementale',18.0,25437,26029
30569,b'D\xe9partementale',10.3,25437,25529
30574,b'D\xe9partementale',1.5,25442,25486
30575,b'D\xe9partementale',3.5,25443,25563
30577,Autoroute,9.7,25445,25778
30578,b'D\xe9partementale',1.7,25446,25496
30579,b'D\xe9partementale',24.0,25446,26155
30582,b'D\xe9partementale',21.799999999999997,25449,25817
30583,b'D\xe9partementale',8.4,25449,25725
30584,b'D\xe9partementale',30.700000000000003,25450,25694
30585,b'D\xe9partementale',0.8,25450,25481
30590,b'D\xe9partementale',0.6,25455,25462
30593,b'D\xe9partementale',10.7,25458,25501
30597,b'D\xe9partementale',0.2,25461,25473
30599,Nationale,1.8,25462,25469
30600,Nationale,16.3,25462,25894
30602,Sans objet,2.3,25464,25486
30603,b'D\xe9partementale',14.5,25464,25696
30604,b'D\xe9partementale',0.2,25465,25470
30605,b'D\xe9partementale',7.4,25465,25677
30609,b'D\xe9partementale',1.5,25468,25507
30610,b'D\xe9partementale',11.199999999999998,25468,25785
30611,Sans objet,0.4,25469,25479
30612,b'D\xe9partementale',21.200000000000003,25470,25912
30613,Sans objet,0.5,25470,25490
30616,b'D\xe9partementale',5.0,25473,25596
30617,b'D\xe9partementale',4.8,25473,25579
30620,b'D\xe9partementale',27.4,25476,25877
30621,b'D\xe9partementale',12.6,25476,25716
30622,b'D\xe9partementale',18.9,25478,25612
30623,b'D\xe9partementale',4.0,25478,25616
30624,b'D\xe9partementale',7.800000000000001,25479,25699
30625,b'D\xe9partementale',4.3,25481,25605
30630,b'D\xe9partementale',14.100000000000001,25486,25927
30631,b'D\xe9partementale',10.0,25488,25739
30632,b'D\xe9partementale',15.9,25488,25716
30634,Autoroute,7.1000000000000005,25490,25675
30636,b'D\xe9partementale',4.2,25492,25546
30637,b'D\xe9partementale',6.8,25492,25530
30642,b'D\xe9partementale',23.1,25496,25907
30651,b'D\xe9partementale',1.0,25507,25516
30652,Autoroute,10.6,25507,25830
30654,b'D\xe9partementale',20.2,25509,26098
30655,b'D\xe9partementale',18.799999999999997,25509,25816
30662,b'D\xe9partementale',8.2,25516,25776
30664,b'D\xe9partementale',19.3,25899,25534
30670,Sans objet,0.6,25523,25523
30671,Sans objet,0.4,25523,25530
30676,b'D\xe9partementale',20.4,25527,26088
30678,Sans objet,1.6,25529,25559
30679,b'D\xe9partementale',2.0,25529,25586
30680,b'D\xe9partementale',4.7,25530,25555
30681,b'D\xe9partementale',1.0,25530,25561
30685,Autoroute,9.8,25534,25862
30686,Nationale,3.3,25534,25616
30695,b'D\xe9partementale',0.3,25545,25557
30696,b'D\xe9partementale',15.3,25545,25867
30697,b'D\xe9partementale',1.1,25546,25564
30698,b'D\xe9partementale',1.0,25546,25575
30699,b'D\xe9partementale',24.5,25547,26139
30701,Autoroute,4.3,25549,25645
