id_noeud,lat,lon,id_station,lat_station,lon_station,distance_station,type_station,number_route,path1,path2
7145,605902.0,6877373.0,0,0,0,0,,3,8455,8486
7159,1023240.0,6877122.0,0,0,0,0,,3,8459,8460
7163,612507.0,6877115.0,0,0,0,0,,3,8379,8512
7167,653200.0,6877045.0,0,0,0,0,,4,8490,8491
7170,641746.0,6876974.0,0,0,0,0,,3,8426,8521
7175,967744.0,6876892.0,0,0,0,0,,3,8011,8527
7177,641601.0,6876855.0,0,0,0,0,,3,8473,8521
7178,1001761.0,6876852.0,0,0,0,0,,4,7522,8468
7184,798914.0,6876790.0,0,0,0,0,,3,8065,8538
7185,642084.0,6876771.0,0,0,0,0,,3,8522,8540
7187,549214.0,6876743.0,0,0,0,0,,3,7658,8543
7190,603768.0,6876685.0,0,0,0,0,,3,8248,8537
7193,964231.0,6876635.0,0,0,0,0,,3,8090,8483
7200,1054145.0,6876530.0,0,0,0,0,,3,8153,8398
7201,654610.0,6876513.0,0,0,0,0,,4,8359,8517
7203,690450.0,6876500.0,0,0,0,0,,3,8129,8562
7210,604570.0,6876424.0,0,0,0,0,,4,8487,8547
7211,642558.0,6876397.0,0,0,0,0,,3,8530,8540
7212,606335.0,6876363.0,0,0,0,0,,3,8495,8551
7215,381321.0,6876280.0,0,0,0,0,,3,8343,8576
7217,964392.0,6876253.0,0,0,0,0,,3,8550,8579
7220,370245.0,6876243.0,0,0,0,0,,4,8342,8568
7222,663758.0,6876222.0,0,0,0,0,,4,8345,8397
7230,929709.0,6876115.0,0,0,0,0,,3,8422,8456
7231,794244.0,6876077.0,0,0,0,0,,4,8329,8469
7235,369334.0,6876019.0,0,0,0,0,,3,7384,8597
7236,633154.0,6876007.0,0,0,0,0,,3,8131,8600
7240,800731.0,6875973.0,0,0,0,0,,4,8538,8578
7242,606276.0,6875920.0,0,0,0,0,,4,8571,8573
7244,1041572.0,6875906.0,0,0,0,0,,3,8261,8502
7246,965398.0,6875898.0,0,0,0,0,,3,8528,8579
7249,514443.0,6875807.0,0,0,0,0,,4,8061,8262
7255,659929.0,6875598.0,0,0,0,0,,3,8360,8590
7261,620649.0,6875544.0,0,0,0,0,,3,8434,8628
7267,660788.0,6875434.0,0,0,0,0,,4,8185,8636
7269,660174.0,6875413.0,0,0,0,0,,4,8623,8636
7274,644401.0,6875325.0,0,0,0,0,,3,8307,8572
7280,548189.0,6875280.0,0,0,0,0,,3,7579,8589
7286,669551.0,6875186.0,0,0,0,0,,3,8452,8658
7287,927933.0,6875184.0,0,0,0,0,,4,7778,8593
7292,653593.0,6875127.0,0,0,0,0,,3,8518,8560
7294,662534.0,6875029.0,0,0,0,0,,4,8586,8637
7295,619944.0,6875025.0,0,0,0,0,,3,8628,8670
7298,660528.0,6875002.0,0,0,0,0,,4,8638,8641
7300,649503.0,6874991.0,0,0,0,0,,4,8490,8645
7301,795558.0,6874972.0,0,0,0,0,,3,8594,8678
7302,693004.0,6874963.0,0,0,0,0,,4,8111,8602
7303,616859.0,6874955.0,0,0,0,0,,3,8670,8682
7307,548353.0,6874911.0,0,0,0,0,,3,8652,8687
7311,368521.0,6874797.0,0,0,0,0,,3,8584,8599
7313,258801.0,6874694.0,0,0,0,0,,1,8694,0
7317,646064.0,6874674.0,0,0,0,0,,3,8482,8667
7319,800073.0,6874634.0,0,0,0,0,,3,8539,8605
7320,612931.0,6874617.0,0,0,0,0,,4,8513,8683
7321,227343.0,6874602.0,0,0,0,0,,3,8441,8704
7323,621106.0,6874576.0,0,0,0,0,,4,8629,8671
7324,800077.0,6874564.0,0,0,0,0,,3,8701,8709
7327,801805.0,6874503.0,0,0,0,0,,4,8304,8606
7329,616971.0,6874479.0,0,0,0,0,,3,8435,8682
7331,549970.0,6874463.0,0,0,0,0,,4,8544,8644
7332,494817.0,6874438.0,0,0,0,0,,3,8093,8719
7333,549605.0,6874386.0,0,0,0,0,,3,8687,8717
7335,646801.0,6874372.0,0,0,0,0,,3,8723,8724
7338,494851.0,6874308.0,0,0,0,0,,3,8062,8719
7339,653481.0,6874297.0,0,0,0,0,,3,8666,8729
7341,799549.0,6874284.0,0,0,0,0,,3,7979,8709
7345,569715.0,6874213.0,0,0,0,0,,3,8254,8736
7348,645761.0,6874200.0,0,0,0,0,,3,8646,8723
7351,615902.0,6874127.0,0,0,0,0,,3,8715,8743
7352,645902.0,6874123.0,0,0,0,0,,4,8699,8740
7358,661508.0,6874005.0,0,0,0,0,,3,8669,8751
7362,568355.0,6873972.0,0,0,0,0,,3,8199,8736
7364,646208.0,6873925.0,0,0,0,0,,3,8725,8745
7373,661309.0,6873800.0,0,0,0,0,,4,8673,8751
7375,648377.0,6873765.0,0,0,0,0,,4,8724,8738
7376,689840.0,6873751.0,0,0,0,0,,3,8562,8772
7379,614299.0,6873695.0,0,0,0,0,,3,8703,8766
7385,797712.0,6873536.0,0,0,0,0,,3,8678,8782
7389,1070595.0,6873500.0,0,0,0,0,,3,8443,8787
7391,976247.0,6873482.0,0,0,0,0,,4,8527,8557
7394,657208.0,6873435.0,0,0,0,0,,3,8559,8733
7398,798396.0,6873365.0,0,0,0,0,,3,8732,8782
7400,754017.0,6873359.0,0,0,0,0,,4,8324,8647
7401,242166.0,6873344.0,0,0,0,0,,3,8448,8802
7404,649463.0,6873266.0,0,0,0,0,,3,8770,8806
7405,800215.0,6873262.0,0,0,0,0,,4,8710,8714
7407,924477.0,6873206.0,0,0,0,0,,3,7437,8812
7410,665518.0,6873181.0,0,0,0,0,,3,8659,8668
7411,795589.0,6873160.0,0,0,0,0,,4,8679,8783
7418,647082.0,6873099.0,0,0,0,0,,4,8758,8771
7421,690902.0,6873089.0,0,0,0,0,,3,8810,8831
7423,692265.0,6873059.0,0,0,0,0,,3,8680,8831
7429,693519.0,6872979.0,0,0,0,0,,3,8815,8828
7430,664597.0,6872963.0,0,0,0,0,,3,8817,8840
7432,1071223.0,6872956.0,0,0,0,0,,3,8787,8843
7433,689603.0,6872955.0,0,0,0,0,,4,8772,8829
7436,689943.0,6872894.0,0,0,0,0,,4,8810,8823
7437,924433.0,6872881.0,0,0,0,0,,3,8660,8813
7440,922558.0,6872845.0,0,0,0,0,,3,8009,8812
7442,799051.0,6872808.0,0,0,0,0,,3,8808,8821
7443,664111.0,6872793.0,0,0,0,0,,3,8840,8855
7444,464818.0,6872787.0,0,0,0,0,,3,7473,8857
7446,1028509.0,6872612.0,0,0,0,0,,3,8124,8836
7453,367080.0,6872550.0,0,0,0,0,,3,8692,8867
7454,662288.0,6872548.0,0,0,0,0,,4,8767,8841
7455,1028442.0,6872528.0,0,0,0,0,,3,8860,8871
7457,798557.0,6872483.0,0,0,0,0,,3,8854,8874
7458,662342.0,6872473.0,0,0,0,0,,3,8855,8869
7462,661497.0,6872440.0,0,0,0,0,,4,8752,8870
7463,658982.0,6872426.0,0,0,0,0,,3,8674,8882
7464,650821.0,6872425.0,0,0,0,0,,3,8807,8884
7465,703140.0,6872419.0,0,0,0,0,,4,8314,8886
7470,661512.0,6872380.0,0,0,0,0,,4,8876,8880
7473,802056.0,6872359.0,0,0,0,0,,4,8713,8809
7475,660776.0,6872346.0,0,0,0,0,,3,8881,8882
7482,621627.0,6872231.0,0,0,0,0,,3,8707,8744
7484,465043.0,6872192.0,0,0,0,0,,4,7918,8775
7489,865168.0,6872128.0,0,0,0,0,,3,7997,8913
7497,652097.0,6872014.0,0,0,0,0,,3,8884,8904
7500,775436.0,6871979.0,0,0,0,0,,3,8251,8777
7502,679629.0,6871949.0,0,0,0,0,,3,8829,8922
7504,864980.0,6871915.0,0,0,0,0,,3,8913,8930
7508,243293.0,6871849.0,0,0,0,0,,3,8803,8935
7509,653176.0,6871835.0,0,0,0,0,,3,8730,8937
7519,924331.0,6871722.0,0,0,0,0,,3,8850,8947
7520,645460.0,6871714.0,0,0,0,0,,3,8746,8949
7523,394507.0,6871684.0,0,0,0,0,,3,8328,8953
7526,645534.0,6871648.0,0,0,0,0,,3,8826,8949
7529,863842.0,6871627.0,0,0,0,0,,3,7528,8930
7532,675591.0,6871574.0,0,0,0,0,,4,8911,8912
7534,658454.0,6871550.0,0,0,0,0,,4,8768,8883
7535,708837.0,6871523.0,0,0,0,0,,3,8887,8968
7536,232403.0,6871523.0,0,0,0,0,,3,8704,8753
7538,709062.0,6871491.0,0,0,0,0,,3,8385,8968
7544,709336.0,6871439.0,0,0,0,0,,4,8631,8972
7545,633766.0,6871436.0,0,0,0,0,,4,8916,8942
7552,922976.0,6871292.0,0,0,0,0,,3,8852,8988
7554,657722.0,6871285.0,0,0,0,0,,4,8794,8966
7555,672768.0,6871284.0,0,0,0,0,,4,8658,8963
7561,649005.0,6871215.0,0,0,0,0,,3,8806,9000
7562,245225.0,6871203.0,0,0,0,0,,3,8935,8946
7565,226489.0,6871125.0,0,0,0,0,,3,8705,9005
7566,648525.0,6871119.0,0,0,0,0,,4,8827,9000
7567,465668.0,6871071.0,0,0,0,0,,3,8908,9009
7569,498522.0,6871062.0,0,0,0,0,,3,8728,9012
7574,658134.0,6871023.0,0,0,0,0,,3,8967,8991
7575,465763.0,6871005.0,0,0,0,0,,3,9009,9019
7576,251388.0,6870988.0,0,0,0,0,,4,8464,9002
7577,630996.0,6870962.0,0,0,0,0,,3,8601,8980
7578,923523.0,6870945.0,0,0,0,0,,3,8947,8988
7583,629792.0,6870929.0,0,0,0,0,,3,8339,9029
7585,656514.0,6870870.0,0,0,0,0,,3,8992,9032
7586,645877.0,6870856.0,0,0,0,0,,4,8950,9034
7589,672194.0,6870813.0,0,0,0,0,,3,8993,9039
7590,797076.0,6870812.0,0,0,0,0,,4,8819,8875
7595,629926.0,6870763.0,0,0,0,0,,3,9023,9029
7596,672748.0,6870753.0,0,0,0,0,,3,8994,9039
7598,647236.0,6870729.0,0,0,0,0,,3,9007,9034
7600,443115.0,6870713.0,0,0,0,0,,3,8141,9052
7609,655096.0,6870619.0,0,0,0,0,,4,8729,9032
7611,466145.0,6870597.0,0,0,0,0,,3,9019,9065
7612,688750.0,6870597.0,0,0,0,0,,4,8849,8974
7615,1006671.0,6870581.0,0,0,0,0,,3,8319,9017
7619,653981.0,6870558.0,0,0,0,0,,3,8938,9076
7622,654165.0,6870482.0,0,0,0,0,,4,9062,9076
7624,1038389.0,6870458.0,0,0,0,0,,3,9072,9083
7626,1063065.0,6870428.0,0,0,0,0,,3,9086,9087
7627,629443.0,6870422.0,0,0,0,0,,3,9030,9089
7631,653797.0,6870339.0,0,0,0,0,,3,9077,9080
7637,391396.0,6870277.0,0,0,0,0,,4,8953,8990
7640,936710.0,6870189.0,0,0,0,0,,3,8423,9104
7645,918314.0,6870136.0,0,0,0,0,,3,8484,9038
7646,654987.0,6870129.0,0,0,0,0,,4,9063,9081
7648,256337.0,6870128.0,0,0,0,0,,3,8694,9114
7655,653036.0,6870045.0,0,0,0,0,,3,9094,9121
7657,927228.0,6870041.0,0,0,0,0,,3,8661,9104
7660,464030.0,6869989.0,0,0,0,0,,5,8857,9010
7661,626544.0,6869986.0,0,0,0,0,,4,9089,9106
7663,1051504.0,6869979.0,0,0,0,0,,4,8155,9133
7667,416166.0,6869959.0,0,0,0,0,,4,8054,8859
7668,651112.0,6869923.0,0,0,0,0,,3,9001,9141
7670,1052053.0,6869912.0,0,0,0,0,,4,8558,9134
7671,657367.0,6869909.0,0,0,0,0,,4,9018,9146
7675,450025.0,6869878.0,0,0,0,0,,3,9126,9152
7678,1053981.0,6869856.0,0,0,0,0,,3,9144,9156
7679,626448.0,6869797.0,0,0,0,0,,3,8905,9130
7683,656268.0,6869766.0,0,0,0,0,,3,9033,9146
7684,225735.0,6869741.0,0,0,0,0,,3,9005,9091
7687,1065729.0,6869700.0,0,0,0,0,,3,9086,9102
7688,759228.0,6869695.0,0,0,0,0,,3,8354,9165
7689,655861.0,6869686.0,0,0,0,0,,4,9111,9162
7690,392005.0,6869684.0,0,0,0,0,,3,8954,9170
7691,1066779.0,6869676.0,0,0,0,0,,4,8788,9166
7695,237808.0,6869561.0,0,0,0,0,,4,8970,9031
7696,573883.0,6869559.0,0,0,0,0,,3,8268,9178
7698,363651.0,6869538.0,0,0,0,0,,3,9182,9183
7699,626976.0,6869509.0,0,0,0,0,,3,9131,9185
7700,651841.0,6869501.0,0,0,0,0,,4,8885,9141
7701,927082.0,6869497.0,0,0,0,0,,3,8948,9124
7702,362745.0,6869489.0,0,0,0,0,,3,8867,9182
7703,626992.0,6869477.0,0,0,0,0,,4,9158,9185
7704,364620.0,6869467.0,0,0,0,0,,3,9183,9193
7705,188089.0,6869459.0,0,0,0,0,,1,9195,0
7706,464857.0,6869446.0,0,0,0,0,,4,9020,9128
7707,642668.0,6869432.0,0,0,0,0,,3,8472,9136
7709,834305.0,6869423.0,0,0,0,0,,4,7557,9055
7713,652140.0,6869388.0,0,0,0,0,,4,9121,9168
7717,1068345.0,6869362.0,0,0,0,0,,3,8844,9172
7719,465938.0,6869339.0,0,0,0,0,,3,9066,9196
7724,642803.0,6869306.0,0,0,0,0,,3,8957,9198
7728,367009.0,6869275.0,0,0,0,0,,4,9193,9203
7734,651943.0,6869145.0,0,0,0,0,,3,9188,9205
7735,391272.0,6869143.0,0,0,0,0,,4,9101,9212
7738,656803.0,6869134.0,0,0,0,0,,4,9147,9169
7740,1049221.0,6869126.0,0,0,0,0,,4,8611,9133
7742,1051648.0,6869098.0,0,0,0,0,,3,9145,9208
7749,449784.0,6869039.0,0,0,0,0,,3,9053,9247
7751,643087.0,6868999.0,0,0,0,0,,4,9216,9223
7752,573605.0,6868983.0,0,0,0,0,,3,8737,9178
7754,535043.0,6868945.0,0,0,0,0,,3,8688,9255
7757,628484.0,6868906.0,0,0,0,0,,4,9090,9186
7758,364437.0,6868905.0,0,0,0,0,,4,9184,9194
7760,509352.0,6868868.0,0,0,0,0,,4,9012,9215
7761,794057.0,6868867.0,0,0,0,0,,4,8595,9041
7762,574219.0,6868829.0,0,0,0,0,,3,9179,9245
7764,886285.0,6868811.0,0,0,0,0,,3,9154,9160
7767,391825.0,6868795.0,0,0,0,0,,3,9171,9229
7773,1051607.0,6868669.0,0,0,0,0,,3,9157,9239
7775,628328.0,6868656.0,0,0,0,0,,4,9191,9258
7777,573607.0,6868647.0,0,0,0,0,,3,9267,9283
7778,573532.0,6868628.0,0,0,0,0,,3,9253,9283
7779,665705.0,6868619.0,0,0,0,0,,3,9040,9286
7782,388279.0,6868598.0,0,0,0,0,,4,9249,9250
7785,665639.0,6868580.0,0,0,0,0,,3,8856,9286
7786,994817.0,6868550.0,0,0,0,0,,3,8415,9224
7787,1051591.0,6868549.0,0,0,0,0,,3,9278,9297
7788,678880.0,6868491.0,0,0,0,0,,3,8928,9299
7791,390128.0,6868471.0,0,0,0,0,,3,8577,9303
7793,649436.0,6868464.0,0,0,0,0,,3,9008,9142
7795,665923.0,6868452.0,0,0,0,0,,3,9287,9308
7796,691052.0,6868436.0,0,0,0,0,,3,8832,9067
7797,658326.0,6868434.0,0,0,0,0,,3,9148,9233
7799,886240.0,6868397.0,0,0,0,0,,3,9269,9312
7802,364028.0,6868361.0,0,0,0,0,,3,9190,9260
7807,256446.0,6868321.0,0,0,0,0,,3,9022,9114
7808,886509.0,6868314.0,0,0,0,0,,3,8400,9312
7809,416705.0,6868287.0,0,0,0,0,,4,7801,9139
7812,225038.0,6868284.0,0,0,0,0,,3,8440,9213
7820,390091.0,6868227.0,0,0,0,0,,3,9290,9304
7822,1051023.0,6868216.0,0,0,0,0,,3,9237,9329
7823,632140.0,6868210.0,0,0,0,0,,3,9047,9164
7824,378632.0,6868202.0,0,0,0,0,,4,9220,9289
7827,994868.0,6868185.0,0,0,0,0,,3,9180,9344
7829,630289.0,6868155.0,0,0,0,0,,3,9259,9293
7831,648575.0,6868133.0,0,0,0,0,,4,9050,9306
7835,941392.0,6868104.0,0,0,0,0,,3,9314,9315
7837,722447.0,6868072.0,0,0,0,0,,3,8978,9175
7838,602837.0,6868067.0,0,0,0,0,,3,8609,9355
7842,1052090.0,6867968.0,0,0,0,0,,3,9298,9360
7848,673384.0,6867892.0,0,0,0,0,,4,8964,9276
7855,877068.0,6867747.0,0,0,0,0,,3,9154,9242
7856,642236.0,6867726.0,0,0,0,0,,3,9252,9376
7857,390453.0,6867714.0,0,0,0,0,,3,9335,9378
7860,908818.0,6867691.0,0,0,0,0,,4,9110,9241
7861,414027.0,6867674.0,0,0,0,0,,3,8327,9384
7862,227126.0,6867658.0,0,0,0,0,,4,9177,9275
7869,414870.0,6867589.0,0,0,0,0,,3,9324,9396
7870,630614.0,6867587.0,0,0,0,0,,3,9281,9347
7871,1029828.0,6867567.0,0,0,0,0,,3,8871,9399
7874,848256.0,6867514.0,0,0,0,0,,3,7411,9403
7878,365898.0,6867489.0,0,0,0,0,,3,9221,9261
7879,1051169.0,6867484.0,0,0,0,0,,3,9360,9402
7880,661295.0,6867475.0,0,0,0,0,,3,8893,9409
7881,647770.0,6867470.0,0,0,0,0,,4,9035,9349
7884,225239.0,6867443.0,0,0,0,0,,3,9386,9415
7885,199308.0,6867437.0,0,0,0,0,,1,9417,0
7886,391494.0,6867426.0,0,0,0,0,,3,9390,9418
7887,225053.0,6867414.0,0,0,0,0,,3,9328,9415
7888,391400.0,6867408.0,0,0,0,0,,3,9272,9379
7889,660685.0,6867398.0,0,0,0,0,,3,9311,9409
7894,1050992.0,6867336.0,0,0,0,0,,3,9072,9408
7900,225393.0,6867252.0,0,0,0,0,,3,9416,9431
7902,661238.0,6867236.0,0,0,0,0,,4,9295,9410
7905,641637.0,6867118.0,0,0,0,0,,4,9293,9377
7911,632115.0,6867010.0,0,0,0,0,,3,9338,9398
7912,414547.0,6867007.0,0,0,0,0,,3,9385,9397
7915,651920.0,6866970.0,0,0,0,0,,3,9228,9449
7917,653000.0,6866950.0,0,0,0,0,,4,9122,9449
7920,653840.0,6866933.0,0,0,0,0,,3,9112,9452
7922,981319.0,6866916.0,0,0,0,0,,4,9180,9330
7924,655189.0,6866897.0,0,0,0,0,,4,9234,9456
7927,414631.0,6866856.0,0,0,0,0,,3,9446,9465
7929,661119.0,6866842.0,0,0,0,0,,3,9421,9435
7930,566057.0,6866836.0,0,0,0,0,,5,8475,9219
7933,466958.0,6866832.0,0,0,0,0,,3,9211,9473
7936,439500.0,6866817.0,0,0,0,0,,3,9052,9429
7937,416691.0,6866815.0,0,0,0,0,,4,9364,9476
7941,850588.0,6866766.0,0,0,0,0,,3,8960,9443
7947,617128.0,6866718.0,0,0,0,0,,3,8776,9491
7950,666768.0,6866644.0,0,0,0,0,,3,9308,9495
7951,415189.0,6866643.0,0,0,0,0,,3,9465,9478
7956,649396.0,6866501.0,0,0,0,0,,4,9450,9451
7961,675116.0,6866428.0,0,0,0,0,,3,9299,9367
7963,644325.0,6866319.0,0,0,0,0,,3,9251,9510
7964,439153.0,6866316.0,0,0,0,0,,3,9477,9512
7966,227457.0,6866299.0,0,0,0,0,,3,9387,9432
7967,643339.0,6866296.0,0,0,0,0,,3,9376,9493
7970,466832.0,6866279.0,0,0,0,0,,3,9129,9473
7974,241213.0,6866133.0,0,0,0,0,,3,9176,9523
7977,416382.0,6866071.0,0,0,0,0,,3,9479,9497
7978,735359.0,6866070.0,0,0,0,0,,3,9354,9488
7981,648752.0,6866022.0,0,0,0,0,,3,9412,9502
7985,643836.0,6865993.0,0,0,0,0,,3,9510,9516
7990,586986.0,6865918.0,0,0,0,0,,3,9245,9388
7996,1049640.0,6865863.0,0,0,0,0,,3,9426,9545
8009,655735.0,6865678.0,0,0,0,0,,4,9434,9554
8013,643898.0,6865637.0,0,0,0,0,,3,9534,9566
8016,414638.0,6865621.0,0,0,0,0,,3,9466,9570
8017,638879.0,6865604.0,0,0,0,0,,4,9480,9562
8022,633673.0,6865557.0,0,0,0,0,,4,9480,9568
8023,633673.0,6865557.0,0,0,0,0,,0,0,0
8029,641388.0,6865528.0,0,0,0,0,,4,9572,9581
8030,954424.0,6865513.0,0,0,0,0,,3,9341,9587
8032,645227.0,6865496.0,0,0,0,0,,6,9411,9438
8035,161216.0,6865484.0,0,0,0,0,,1,9592,0
8038,661417.0,6865375.0,0,0,0,0,,3,9468,9595
8044,559310.0,6865247.0,0,0,0,0,,3,9469,9520
8053,692347.0,6865142.0,0,0,0,0,,3,8888,9320
8055,1048491.0,6865121.0,0,0,0,0,,4,9236,9545
8061,558684.0,6865053.0,0,0,0,0,,3,9601,9620
8062,663961.0,6865029.0,0,0,0,0,,3,9309,9622
8065,661034.0,6865003.0,0,0,0,0,,3,9596,9626
8068,558378.0,6864979.0,0,0,0,0,,3,8718,9620
8070,663318.0,6864969.0,0,0,0,0,,3,9595,9632
8071,904574.0,6864966.0,0,0,0,0,,3,9382,9634
8077,894129.0,6864900.0,0,0,0,0,,4,8399,9467
8081,664383.0,6864864.0,0,0,0,0,,3,9623,9649
8082,634687.0,6864854.0,0,0,0,0,,3,9578,9651
8085,184849.0,6864839.0,0,0,0,0,,3,9195,9654
8086,756903.0,6864827.0,0,0,0,0,,4,9563,9564
8087,685813.0,6864821.0,0,0,0,0,,3,9068,9639
8088,665892.0,6864811.0,0,0,0,0,,3,9496,9649
8090,653482.0,6864799.0,0,0,0,0,,3,9560,9606
8094,745178.0,6864770.0,0,0,0,0,,3,9563,9594
8096,678162.0,6864767.0,0,0,0,0,,3,9300,9667
8100,524077.0,6864681.0,0,0,0,0,,3,8616,9647
8101,201240.0,6864673.0,0,0,0,0,,3,9417,9672
8110,683890.0,6864596.0,0,0,0,0,,3,9657,9682
8112,1048855.0,6864561.0,0,0,0,0,,3,9546,9612
8116,647240.0,6864504.0,0,0,0,0,,4,9589,9687
8117,675640.0,6864488.0,0,0,0,0,,4,9659,9660
8119,670490.0,6864453.0,0,0,0,0,,3,9368,9584
8120,773315.0,6864448.0,0,0,0,0,,4,8818,9666
8122,482313.0,6864423.0,0,0,0,0,,4,9065,9521
8123,773249.0,6864419.0,0,0,0,0,,3,9618,9699
8125,647168.0,6864390.0,0,0,0,0,,3,9689,9702
8127,683899.0,6864346.0,0,0,0,0,,3,9682,9705
8129,957091.0,6864314.0,0,0,0,0,,3,9588,9686
8130,670933.0,6864299.0,0,0,0,0,,3,9659,9693
8133,661662.0,6864267.0,0,0,0,0,,4,9633,9709
8141,908781.0,6864216.0,0,0,0,0,,4,9383,9635
8144,652932.0,6864207.0,0,0,0,0,,3,9453,9661
8147,588401.0,6864117.0,0,0,0,0,,4,9539,9553
8149,184560.0,6864111.0,0,0,0,0,,3,9655,9731
8150,679576.0,6864050.0,0,0,0,0,,4,9683,9730
8153,658836.0,6863986.0,0,0,0,0,,3,9626,9737
8154,925609.0,6863984.0,0,0,0,0,,3,9024,9739
8165,690514.0,6863809.0,0,0,0,0,,4,9644,9645
8166,901232.0,6863766.0,0,0,0,0,,3,9636,9753
8167,957594.0,6863760.0,0,0,0,0,,3,9707,9755
8173,739593.0,6863716.0,0,0,0,0,,4,9528,9548
8174,638252.0,6863672.0,0,0,0,0,,4,9586,9642
8179,659762.0,6863569.0,0,0,0,0,,3,9711,9737
8181,740442.0,6863548.0,0,0,0,0,,3,9665,9762
8183,624271.0,6863499.0,0,0,0,0,,3,9280,9580
8187,973172.0,6863472.0,0,0,0,0,,3,9458,9716
8188,650460.0,6863468.0,0,0,0,0,,3,9503,9757
8189,652626.0,6863449.0,0,0,0,0,,4,9757,9758
8190,972351.0,6863436.0,0,0,0,0,,3,8613,9783
8193,386896.0,6863410.0,0,0,0,0,,4,9378,9701
8200,973029.0,6863288.0,0,0,0,0,,3,9779,9783
8201,643389.0,6863281.0,0,0,0,0,,4,9590,9790
8205,653329.0,6863233.0,0,0,0,0,,3,9781,9800
8208,585424.0,6863141.0,0,0,0,0,,3,9728,9804
8210,650352.0,6863123.0,0,0,0,0,,3,9780,9807
8217,675823.0,6863087.0,0,0,0,0,,3,9691,9815
8223,650242.0,6863019.0,0,0,0,0,,3,9690,9807
8228,656966.0,6862968.0,0,0,0,0,,4,9561,9738
8233,668041.0,6862918.0,0,0,0,0,,3,9708,9828
8234,547273.0,6862901.0,0,0,0,0,,3,8721,9833
8235,650131.0,6862895.0,0,0,0,0,,3,9822,9835
8239,169124.0,6862821.0,0,0,0,0,,3,9654,9829
8245,845387.0,6862698.0,0,0,0,0,,3,9200,9846
8251,845606.0,6862611.0,0,0,0,0,,3,9404,9846
8258,160779.0,6862476.0,0,0,0,0,,4,9771,9772
8271,688596.0,6862290.0,0,0,0,0,,3,9752,9874
8273,652171.0,6862243.0,0,0,0,0,,4,9782,9808
8276,662315.0,6862213.0,0,0,0,0,,3,9712,9881
8278,867310.0,6862139.0,0,0,0,0,,3,8931,9776
8282,628494.0,6862009.0,0,0,0,0,,3,9557,9789
8283,665603.0,6861994.0,0,0,0,0,,4,9650,9832
8289,830112.0,6861917.0,0,0,0,0,,3,9226,9727
8291,928263.0,6861902.0,0,0,0,0,,3,9189,9898
8296,683131.0,6861816.0,0,0,0,0,,3,9706,9904
8298,247011.0,6861806.0,0,0,0,0,,3,9523,9719
8301,928125.0,6861781.0,0,0,0,0,,3,9739,9898
8306,657001.0,6861727.0,0,0,0,0,,3,9770,9913
8309,653705.0,6861650.0,0,0,0,0,,4,9801,9877
8312,928486.0,6861611.0,0,0,0,0,,3,9899,9923
8313,685344.0,6861599.0,0,0,0,0,,3,9705,9925
8315,546943.0,6861591.0,0,0,0,0,,4,9630,9823
8316,850106.0,6861580.0,0,0,0,0,,3,9853,9929
8321,248085.0,6861505.0,0,0,0,0,,3,9907,9935
8325,162843.0,6861463.0,0,0,0,0,,3,9829,9862
8327,683686.0,6861457.0,0,0,0,0,,3,9904,9925
8329,651799.0,6861451.0,0,0,0,0,,4,9835,9903
8330,181387.0,6861444.0,0,0,0,0,,3,9731,9946
8331,1045263.0,6861423.0,0,0,0,0,,4,9084,9885
8333,682568.0,6861391.0,0,0,0,0,,3,9733,9905
8334,645118.0,6861387.0,0,0,0,0,,3,9702,9952
8343,652782.0,6861228.0,0,0,0,0,,3,9919,9944
8346,1011628.0,6861196.0,0,0,0,0,,3,8531,9966
8359,1021881.0,6861049.0,0,0,0,0,,3,9909,9980
8364,666150.0,6860994.0,0,0,0,0,,3,9968,9982
8368,1061190.0,6860936.0,0,0,0,0,,4,9361,9973
8372,717108.0,6860924.0,0,0,0,0,,3,8979,9996
8373,657029.0,6860902.0,0,0,0,0,,4,9920,9979
8382,884422.0,6860801.0,0,0,0,0,,3,9313,10008
8387,672953.0,6860721.0,0,0,0,0,,3,9968,10013
8388,532127.0,6860697.0,0,0,0,0,,3,9256,10016
8391,531222.0,6860669.0,0,0,0,0,,3,9647,9912
8392,653372.0,6860638.0,0,0,0,0,,3,9962,10021
8393,212223.0,6860637.0,0,0,0,0,,4,9725,9921
8395,633637.0,6860612.0,0,0,0,0,,3,9192,10026
8401,845845.0,6860533.0,0,0,0,0,,3,9847,10018
8402,683597.0,6860494.0,0,0,0,0,,4,9951,9956
8404,1035513.0,6860477.0,0,0,0,0,,3,10038,10039
8405,531735.0,6860475.0,0,0,0,0,,3,10016,10041
8406,1011402.0,6860453.0,0,0,0,0,,3,9967,10043
8408,1061670.0,6860451.0,0,0,0,0,,3,9209,9991
8411,634740.0,6860433.0,0,0,0,0,,4,9651,10026
8414,740996.0,6860424.0,0,0,0,0,,3,9773,10053
8416,928355.0,6860399.0,0,0,0,0,,3,9911,9923
8417,1036602.0,6860384.0,0,0,0,0,,3,9400,10038
8420,659565.0,6860370.0,0,0,0,0,,3,9889,10059
8423,1012469.0,6860356.0,0,0,0,0,,3,10030,10045
8424,1012389.0,6860352.0,0,0,0,0,,3,10043,10063
8427,662792.0,6860319.0,0,0,0,0,,3,9882,10052
8431,675314.0,6860216.0,0,0,0,0,,3,10013,10070
